8.16766976,30.08112037,19.74793781,17.08006437,16.59073765,14.29253129,14.02638769,12.11092982,11.97937172,10.42852447,10.15512419,8.71620447,7.89137352,6.71788546,6.29216503,samir
7.39780477,-10.57633323,28.7451821,15.29573043,14.75660339,17.24608874,16.12696519,13.61808413,12.46786719,9.63983091,19.09296128,2.66442257,6.54914455,16.92637627,7.40871934,mo7sn
